artist,beg_1mfcc_mean,beg_1mfcc_std,beg_2mfcc_mean,beg_2mfcc_std,beg_3mfcc_mean,beg_3mfcc_std,beg_4mfcc_mean,beg_4mfcc_std,beg_5mfcc_mean,beg_5mfcc_std,beg_amp1,beg_amp2,beg_amp_max_folded,beg_beat_strength,beg_centroid_mean,beg_centroid_std,beg_flow_mean,beg_flow_std,beg_intrvl_peaks_folded,beg_lowenergy,beg_per1,beg_per2,beg_per_max_folded,beg_per_max_unfolded,beg_pitch_strength,beg_ratio_amp1_amp2,beg_rolloff_mean,beg_rolloff_std,beg_zrc_mean,beg_zrc_std,end_1mfcc_mean,end_1mfcc_std,end_2mfcc_mean,end_2mfcc_std,end_3mfcc_mean,end_3mfcc_std,end_4mfcc_mean,end_4mfcc_std,end_5mfcc_mean,end_5mfcc_std,end_amp1,end_amp2,end_amp_max_folded,end_beat_strength,end_centroid_mean,end_centroid_std,end_flow_mean,end_flow_std,end_intrvl_peaks_folded,end_lowenergy,end_per1,end_per2,end_per_max_folded,end_per_max_unfolded,end_pitch_strength,end_ratio_amp1_amp2,end_rolloff_mean,end_rolloff_std,end_zrc_mean,end_zrc_std,mid_1mfcc_mean,mid_1mfcc_std,mid_2mfcc_mean,mid_2mfcc_std,mid_3mfcc_mean,mid_3mfcc_std,mid_4mfcc_mean,mid_4mfcc_std,mid_5mfcc_mean,mid_5mfcc_std,mid_amp1,mid_amp2,mid_amp_max_folded,mid_beat_strength,mid_centroid_mean,mid_centroid_std,mid_flow_mean,mid_flow_std,mid_intrvl_peaks_folded,mid_lowenergy,mid_per1,mid_per2,mid_per_max_folded,mid_per_max_unfolded,mid_pitch_strength,mid_ratio_amp1_amp2,mid_rolloff_mean,mid_rolloff_std,mid_zrc_mean,mid_zrc_std,song,freq_fin,weights_fin
Green Day,738.858826135,57.6940190595,170.33510920700002,22.5338100966,-58.3600486828,31.387518345,38.2435817011,23.4650204935,1.51523939439,26.7304590638,0.129362564036,0.112631702743,127209841.0,114726573.088,2722.31030273,67.44547271729999,2.00333666801,0.00367750576697,1,0.439999997616,159,105,0,53.9064269104,852971123.0,0.870666901059,94466.203125,3096.24536133,0.0594985149801,0.00205745943822,784.6511705260001,138.936574342,173.483184745,33.5391142705,-53.9391090699,69.8060631959,68.69134655149999,22.017621017,0.8144891787440001,25.9685010904,0.17788066568,0.174571811692,335616467.0,70927736.5247,3064.55932617,137.702667236,2.0108780860900004,0.0243211332709,5,0.239999994636,183,165,6,66.23264486229999,1572803152.0,0.981398461854,93396.9296875,4148.41455078,0.0756008028984,0.009548633359370002,873.757766223,19.8445040021,185.187186762,12.0157175555,-95.1534890025,10.7980827608,73.37716468560001,9.62170286673,-18.0475878009,10.4364033496,0.15875275934,0.107516364368,300920651.0,72274033.5173,2817.28491211,42.5848960876,2.01485943794,0.00402846001089,1,0.479999989271,166,84,1,60.54547060229999,2574722872.0,0.677256665114,87585.796875,1721.23242188,0.0838394537568,0.00244855741039,Basket  Case,rock,punk
Green Day,820.642342918,104.09815965799999,138.864855926,43.016606421800006,-24.2608331038,23.727409336799997,29.125864452800002,15.8723969827,-2.29423025963,19.6249672492,0.265313775683,0.15552929466499998,464022236.0,490818953.366,3194.56054688,204.27247619599999,1.9777598381,0.0247443895787,9,0.519999980927,179,178,0,60.35203461800001,3988516320.0,0.586208892716,108751.66406199998,9621.05175781,0.0627967715263,0.005103445146229999,747.762839373,143.245969113,140.05748927,50.5628359384,-10.9670793913,32.5275900242,26.9805255636,18.5787273586,-0.408657303109,15.0853621069,0.126159481441,0.0982871880252,306964906.0,129846161.902,3060.26147461,453.69989013699995,1.95008075237,0.0258251018822,7,0.600000023842,153,149,9,56.921128152899996,1736363119.0,0.7790709576710001,107535.86718800002,22691.9277344,0.044933736324300005,0.003216092474760001,928.24404088,34.2142528208,154.131705105,23.246605185900002,-28.454032869200002,11.518597901800003,40.8283594471,11.940514811099998,-3.61384347932,13.4591676706,0.215057996827,0.143929481456,1607525696.0,620987332.411,3064.47583008,73.7490921021,2.00951385498,0.0173801835626,7,0.40000000596,177,175,9,59.892097193999994,13087957867.0,0.6692589142450001,105650.265625,5586.62011719,0.0506984144449,0.0026988177560300004,Time Of Your Life,rock,punk
Bette Midler,629.886385822,85.6798088304,164.796711729,37.3725050903,-11.328437703699999,37.303790494699996,30.2231614291,18.1199915527,-10.801587145,20.2892212452,0.112907563288,0.110415911172,17893727.0,13745487.772,2904.45678711,91.77682495120001,2.00362825394,0.00733927171677,7,0.519999980927,170,156,9,49.901578144300004,109991951.0,0.977931929066,103271.132812,5254.84716797,0.0503303594887,0.006159670650959999,765.1617999819998,182.796905176,94.7134234911,50.465807591499996,-15.023180056,25.9534267769,34.6652065231,26.0810614817,-9.105261069680001,25.476036821300006,1.5756392756600002,0.954494443166,769974351.0,83685189.4125,4164.52294922,56.413234710699996,2.07957291603,0.0334253273904,1,0.479999989271,159,147,5,77.5499488286,4345968344.0,0.605782337308,148902.203125,3919.05273438,0.0645970255136,0.0124382590875,732.602691135,57.1295079962,174.981044223,21.1904284496,-38.7842666884,22.249206307199998,36.094732020500004,18.2132936524,-8.01112445113,17.6999253095,0.156569604621,0.08804969475819999,61199149.0,23692898.4915,2507.12011719,145.142425537,1.9937568903,0.0255943126976,5,0.600000023842,118,110,9,69.0,346769524.0,0.5623677403490001,78748.734375,8100.21289062,0.0479589812458,0.00162749458104,From ADistance,pop,pop
Bette Midler,693.7114056910001,68.1728109813,109.255065635,24.2461322075,11.822645978499999,27.5992140303,62.170848902799996,22.4305227428,-37.975997672300004,22.1044947571,0.138183001428,0.101942463864,45660778.0,13707669.3702,4652.72363281,250.80567932099999,2.00896382332,0.0150525821373,1,0.600000023842,185,184,9,57.0785141504,258194414.0,0.7377351976019999,164186.671875,5472.50488281,0.0963114127517,0.00703774951398,812.079138602,140.15576191,107.660191274,31.4746754354,-6.35243178569,35.123216130799996,46.9300356586,18.8470749996,-16.4192539554,19.1451501139,0.478586096965,0.288374987072,888410196.0,273767251.706,4107.89746094,43.1414070129,2.0767159462,0.0254555251449,1,0.479999989271,159,147,5,74.96507693630002,4602093888.0,0.602556131281,147015.734375,3031.58422852,0.0694108307362,0.006853098515419999,823.057651372,30.4933412259,134.394837895,12.4265236905,-15.886057495,18.9027924548,58.662535277299995,12.0002773084,-33.3714306016,12.4942857651,0.242964706005,0.234824112345,188041114.0,36610552.9745,3752.29394531,122.64399719200001,2.02149915695,0.0147073743865,3,0.6399999856949999,132,116,6,42.2787496578,1264242572.0,0.966494748173,141429.265625,6079.00292969,0.0774392560124,0.00140126247425,Wind Beneath My Wings,pop,pop
Limp Bizkit,709.2109470260001,69.9531357054,182.683453308,28.196113687399997,-63.2899620041,15.631165297699999,6.92602040009,10.2324058831,37.3958480013,13.7840126889,0.146567303301,0.137069533857,146525235.0,13143999.776,1749.27587891,47.215129852299995,1.84938490391,0.058760408312099985,4,0.479999989271,193,190,7,75.2416377775,1010710586.0,0.935198579562,45259.265625,921.9421386719999,0.0304246917367,0.00224615493789,838.48150113,115.14334776,138.75184281,32.8531249467,-36.9820004604,30.252968011799997,25.107566102899998,23.6160515216,-4.7635375353699985,18.3147108316,0.174829687213,0.14711830627,394404165.0,225335804.886,3240.5168457,186.240524292,2.1560049057,0.102924950421,1,0.519999980927,198,191,2,84.4812317884,2930393161.0,0.841494992157,103284.132812,11020.7626953,0.0576450489461,0.00644025439397,950.597294292,27.7069241472,113.47617866600001,22.923166666700002,-54.4357713818,11.106229777200001,56.64563051010001,10.0635759962,-15.233140371400001,12.2767171657,0.318206691344,0.193046651489,640111256.0,218247288.297,4028.19946289,34.283203125,2.0086555481,0.007850449532270001,1,0.479999989271,104,103,3,63.32375179939999,4958634797.0,0.606670622398,131616.53125,1250.53918457,0.0976562350988,0.00212448905222,Boiler,rock,rock
Limp Bizkit,900.874474908,77.5372671725,87.89608467629999,27.968708780500002,-50.847451533100006,17.0719953021,50.221401298800004,24.7588071421,-21.9826431406,14.77190905,0.4333229206800001,0.128296224861,400506553.0,365427724.315,4376.78808594,68.9251556396,2.01609659195,0.008644580841059998,1,0.5600000023839999,199,192,5,41.1368628614,3055198721.0,0.296075325672,135499.140625,2471.03979492,0.13005381822599998,0.00672094663605,929.1879477210001,89.6059955384,107.608630956,24.8278697155,-53.957577611400005,16.3284536709,50.3376697745,19.7052522221,-16.0665671857,14.6583295,0.306714714727,0.269467780347,441402659.0,574839402.199,3889.24560547,54.2644119263,2.01236915588,0.00224331603386,1,0.5600000023839999,190,95,4,61.7825925179,3770819107.0,0.878561632059,121290.33593800002,1696.20703125,0.109091758728,0.00310012046248,954.437770608,31.9360569389,108.085423694,20.944002547100002,-56.7696186964,11.689952228900001,54.5863798687,15.469062043900001,-20.6566993635,13.6806541881,0.186687206107,0.156657847901,503147130.0,437662242.7,4053.37158203,49.8913764954,2.01332807541,0.00832012481987,1,0.479999989271,127,95,2,63.80842128850001,4461802445.0,0.8391461373720001,126655.46875,1827.4029541,0.116635426879,0.00367642194033,My Generation,rock,rock
Limp Bizkit,850.653642976,65.1195318872,176.340102075,28.264256938499997,-30.036742521399997,23.5457275804,16.7555862347,28.804177809099997,4.43187200625,18.373594372,0.25741526116700003,0.178267722042,936160512.0,706667450.112,2542.72924805,246.221923828,1.96996188164,0.0131893260404,4,0.6399999856949999,183,182,7,67.2196258034,5842182911.0,0.692529732827,85249.3984375,14135.293945299998,0.042055733501900006,0.000904809916392,760.0422571639999,76.2823997318,189.605935785,33.9488274719,-66.0386356892,23.7105399357,5.02068882556,30.513024614000006,-6.00315827783,23.047894651900002,0.44591126862,0.133709864611,100342144.0,373398867.215,2427.24414062,38.5691261292,1.9969291687,0.00603318121284,11,0.600000023842,170,84,11,47.0740391623,554443698.0,0.299857559163,64266.265625,2667.80273438,0.0769121721387,0.00119335262571,1018.79769577,20.9136260609,150.754477666,15.514223398,-71.7631015665,11.1837080721,64.5203788921,9.90126583905,-22.3010102716,11.491377822,0.192242224008,0.184100488816,3959928458.0,718390736.135,3305.38061523,44.5046272278,2.03577280045,0.0109005533159,1,0.600000023842,182,160,3,64.7891140577,27013732404.0,0.957648559082,104912.0,1911.75415039,0.08433841913939999,0.00213127746247,My Way,rock,rock
Limp Bizkit,743.7551837389999,122.95144572299999,152.693621487,52.6333833024,-8.46014098208,34.8238709863,31.610918715700002,30.631496819299997,1.6219506522799998,22.671989647399997,0.472562300291,0.140160906166,367568053.0,167577448.258,3008.61694336,193.570556641,2.00694465637,0.0158315077424,2,0.319999992847,195,97,5,65.23495003869999,1584903447.0,0.296597731303,110057.734375,8963.6640625,0.0390812791884,0.010952103883,712.088049592,116.79248967299999,169.975932932,49.8370909107,-0.608537774171,39.1393981982,19.331945478399998,20.807209146199998,7.137109808939999,15.168061268099999,0.08521541229,0.08336479732360001,91024775.0,150847026.988,1895.27331543,76.52169036869998,2.00550913811,0.0029225072357800005,4,0.519999980927,190,189,5,41.1368628614,824251288.0,0.978283095549,50466.0664062,3121.62231445,0.0338810794055,0.00376957422122,831.501967642,42.2210109022,142.835018984,24.776965686900002,-21.4371913287,19.230022196900002,55.521770761599996,14.1380461984,-1.95062530089,14.7499660709,0.200155001021,0.08654147659679999,605052972.0,39289501.2112,3052.66625977,72.9180908203,1.98250794411,0.0325890257955,7,0.479999989271,198,187,3,63.1039096009,3007073409.0,0.43237229225,107390.86718800002,4774.85400391,0.03963053599,0.00425088778138,Re Arranged,rock,rock
Metallica,809.159215282,78.42844631210002,157.456423385,31.301316159200002,-36.536311557,28.7752410174,51.420050664799994,25.925206195700003,13.3228166293,17.079390416600006,0.28416702016600004,0.17621967008,1072898637.0,162445027.184,2981.1574707,124.186439514,2.02007627487,0.0265629459172,7,0.5600000023839999,185,184,0,59.8253828899,4677158628.0,0.6201270998189999,96158.734375,2552.70629883,0.036419954150900005,0.00210508960299,813.22667997,122.46297985,143.65465008299998,39.0715212569,-42.1703921721,34.0004744934,60.87692285479999,27.163704782399996,5.544519083380001,17.5746479323,0.177300825477,0.17661252923,1729546015.0,612376849.69,3261.14599609,83.281288147,1.83244800568,0.0523030236363,11,0.5600000023839999,196,194,0,59.6236834377,5746486560.0,0.99611791854,103966.335938,1969.69006348,0.058569312095599985,0.00190428714268,960.608907372,21.3478807734,169.99656386799998,9.68253294777,-92.3908038759,9.42520611083,80.4707611492,9.76731882079,-13.7696740777,10.6150279348,0.244293894636,0.161261517219,1780520852.0,181629871.819,3199.85498047,35.2034187317,2.00552082062,0.00516928639263,11,0.479999989271,195,194,0,60.2218660311,12938664384.0,0.660112760736,98743.0703125,2276.78930664,0.0911467894912,0.0010941015789300002,Enter Sandman,rock,rock
Metallica,719.399028785,124.48642295,154.66723714,38.6588532717,-19.5986434031,33.579285449299995,28.911086178,25.7093852896,10.2170134108,13.380639331700001,0.193549883258,0.189687161575,250468133.0,81988621.4331,2633.50561523,59.159954071,2.0293891429900004,0.0511198565364,5,0.439999997616,197,105,9,58.141886796499996,1246574755.0,0.980042758911,81260.6015625,6886.78466797,0.0372826419771,0.00334351602942,865.171702347,136.600009249,136.404516938,35.5545891783,-57.7178046427,22.584801259699997,53.687438393,16.6902803469,13.4764599453,13.912020888599999,0.219186446492,0.208418853613,687649585.0,509815882.709,3083.03735352,82.2667922974,1.9835282564200003,0.006981496699149999,1,0.479999989271,196,195,10,58.21540003,5441918176.0,0.950874732214,87256.6015625,2495.8347168,0.0838901475072,0.00215262616985,960.385364,25.925311481799998,138.01565763899998,19.1985364331,-61.242599541800004,13.700699568800001,61.072396876199996,10.4168107792,-0.794257617798,16.214044941199994,0.226288264377,0.121753555949,1387119277.0,303974871.985,3320.40942383,145.844772339,2.0045773983,0.011645543389,2,0.40000000596,111,99,11,69.0785141504,9529559045.0,0.5380462671540001,98787.6015625,8494.57226562,0.08790052682160003,0.001113110804,Fadetoblack,rock,rock
Metallica,878.055455244,77.0186374595,130.603013329,33.1722856768,-65.0103119155,20.575928090799998,68.9318759044,15.2712497817,24.862579346700002,24.3621788719,0.511164902737,0.147829389813,2265149054.0,551292891.597,3743.28100586,85.98168182370001,2.01569056511,0.0153658082709,11,0.600000023842,198,186,0,60.2218660311,7964218578.0,0.289200978045,113338.203125,2757.01708984,0.06970290094610003,0.00332152936608,859.3568656939999,132.71015274200002,117.082556315,45.6652065238,-60.3161384003,21.878461987199998,38.5188113244,34.3633792261,4.8309317136,10.5394770234,0.15763683379899998,0.111785376165,2758905664.0,264179346.966,3550.78979492,297.81472778299997,2.03020191193,0.014999412000200003,7,0.40000000596,124,122,0,60.54547060229999,6530384210.0,0.7091323358280001,104705.398438,10312.0986328,0.0822857171297,0.00288766622543,916.8651378389999,31.284402996300006,126.90954702100001,19.4380015099,-56.5318886449,11.1586044893,57.42428384220001,11.8002660097,1.63665463899,12.1118811358,0.226449014817,0.161232324223,836581901.0,377543427.799,3738.86889648,62.0926399231,2.00036454201,0.0127555802464,1,0.479999989271,110,97,0,61.4815007463,5096121519.0,0.7120027629790001,113674.0,2667.91577148,0.0844217687845,0.00324082374573,Master Of Puppets,rock,rock
Metallica,644.59290471,56.7841123746,158.931816076,21.1256837828,-8.92093382217,18.2444298804,49.6071943042,13.6535756158,15.863624466300001,19.0605287407,0.286725770511,0.199695122709,58826043.0,28643763.7738,2499.5090332,73.092338562,2.01146483421,0.0311481803656,4,0.5600000023839999,178,133,0,72.2545000474,282520531.0,0.696467298189,76697.203125,2307.16040039,0.030672915279900008,0.00290493690409,591.268669932,127.95452519700001,139.254968728,50.4113503833,-14.1210479507,25.3148579197,34.453414976,18.435615153,17.932453345,13.5481800562,0.247075089375,0.140790596203,52888610.0,14252931.9721,2545.07177734,37.7975311279,1.9739202261,0.07539013028139999,5,0.600000023842,198,194,0,53.2349500387,200438593.0,0.5698291825330001,72978.0703125,1167.37109375,0.0397393815219,0.0015168975805899998,851.7649629560001,47.9774075995,132.845277847,24.4850742275,-23.434835486,16.7883282576,62.1293092437,15.1904052352,-12.718172252,16.8436984701,0.34971420345700005,0.194396308695,459308229.0,133670981.556,4276.65283203,145.627670288,1.97564959526,0.0264430362731,11,0.479999989271,178,118,0,72.15641287,2384055405.0,0.5558719284870001,142828.46875,4818.30566406,0.06266626715660001,0.00400271220133,Nothing Else Matters,rock,rock
Metallica,699.973948425,61.3988330884,154.16838272,25.244537114099998,-22.8339093796,39.9792802134,-7.91958157523,22.615989240900003,32.2046546614,16.8125536917,0.262198351822,0.121294955787,79168266.0,82049127.8456,2333.95361328,73.6228790283,1.99821376801,0.008280111476779999,4,0.479999989271,187,186,6,78.97810540520001,373517500.0,0.462607621078,52004.8671875,2206.82128906,0.0700494870543,0.004173960536719999,685.235947089,94.1697560224,113.02994162600001,50.0863286616,-14.739144316199999,36.7414517689,38.9039514436,27.0593913335,-3.8059832965,25.6630274942,0.166342868123,0.114440383135,65527472.0,76975713.9303,3941.26416016,180.299423218,1.96117794514,0.0117554916069,2,0.360000014305,136,131,2,50.937176301,461196243.0,0.687978898202,120898.734375,2392.19970703,0.0844040289521,0.00357525330037,940.442583817,25.819499204099998,108.670677875,15.8476142426,-80.5602137108,13.1362292323,63.2877457214,10.109748680800001,13.4677265831,13.959300086199999,0.173405215664,0.163548163987,681597736.0,358081334.89,3828.48657227,22.9749031067,1.99836373329,0.00425934279338,5,0.319999992847,148,136,7,55.6927875414,5197721883.0,0.943155967719,106912.335938,1666.80224609,0.113111309707,0.00151669117622,One,rock,rock
Metallica,912.757172829,109.772913684,126.29444927700001,37.5524609314,-77.4318984099,26.803147581399998,77.7876758916,23.8454248227,-4.61753408431,17.0289188344,0.175911288384,0.099022736156,2244247653.0,547833589.934,4005.99145508,93.1882019043,1.99074971676,0.012708420865200002,1,0.439999997616,95,94,8,69.0393015844,11343407828.0,0.562912915173,115076.60156199998,1478.64733887,0.110915593803,0.00554874259979,936.3879864080001,121.98843331200001,134.689170841,44.0265025225,-75.4888385293,24.7907590293,70.096156555,23.3849482729,-15.801311520599999,16.4423779453,0.133095876298,0.109721565191,3939955879.0,1081093654.75,3476.37841797,74.6504058838,2.01331233978,0.049882419407400014,1,0.40000000596,164,125,4,64.1762238426,23345550507.0,0.8243798999840001,109850.07031199998,1943.28637695,0.0928455516696,0.00600983994082,962.086452061,35.1478808668,159.460692877,15.3755729779,-86.36887479030001,12.8913172451,78.260596372,10.8904395396,-13.6552710675,15.2382921802,0.208024259122,0.0870299775509,2480148803.0,552545797.419,3314.42382812,65.0640792847,1.99963629246,0.0246008113027,1,0.519999980927,167,151,9,62.0785371687,17255373869.0,0.418364559587,104625.664062,1458.60131836,0.0855906307697,0.0028476216830300004,Sad But True,rock,rock
Metallica,751.2281469489999,81.5551920145,184.48225395900002,37.930178392600006,-32.2863651735,28.4515917786,19.5040292244,21.0368394452,9.08270388924,20.4432278776,0.370045642641,0.0958855452028,301677440.0,124851889.819,2663.64990234,396.82296752900004,2.0863161087,0.0235921610147,1,0.439999997616,190,130,7,67.1321895545,1261494280.0,0.259118157745,85408.8671875,14669.875,0.031235475093099995,0.00603690184653,793.289127797,145.609769753,103.57073421700001,30.939397567100002,-30.6601376908,20.323882766700002,44.5914539734,18.2124110731,-5.7096974327100005,17.0088622579,0.386483705385,0.215251687998,223303475.0,201886863.749,4319.58300781,91.7494354248,1.95363748074,0.032296385616099994,3,0.600000023842,199,190,4,66.91164720270001,1501477933.0,0.556948934713,136420.328125,3480.26708984,0.0970270633698,0.0026157295797,896.917200204,56.2357633591,129.676864198,28.4866776533,-24.4113696616,15.383994850999999,50.1545525901,14.2180526047,-14.1314940111,17.0063769475,0.382119378961,0.354431934563,583751568.0,545549182.894,4249.82763672,64.1582336426,1.97419059277,0.0177847016603,3,0.319999992847,173,130,7,67.4363037319,4073255693.0,0.927542422806,142579.796875,2215.53466797,0.0796127021313,0.006624769419430001,The Unforgiven,rock,rock
Metallica,734.9978056960001,44.4512321925,219.922738851,18.746697375,-16.906101079000006,20.4756527833,3.98876012756,12.7643984104,23.6365719356,8.155006253180003,0.201193930812,0.18911240803800006,634509532.0,206108654.421,1253.26672363,59.1310348511,2.0211815834,0.0550931245089,5,0.360000014305,163,154,4,57.1566738339,3251499649.0,0.93995085873,33883.6015625,1933.90979004,0.0266922656447,0.0007179858512250001,864.2867364739999,122.72722622399999,172.915100906,50.7892157442,-33.4538577706,32.4687766076,51.030221136899996,25.6687101737,24.2038121329,36.2777181003,0.14449316595,0.120349592956,6423722356.0,830093468.205,3057.54125977,304.459533691,2.3135972023,0.145597264171,11,0.439999997616,199,198,0,72.2545000474,18618641814.0,0.832908547366,100666.664062,10696.2763672,0.0343006290495,0.0117441033944,968.37520427,37.7383082763,173.40498529200005,21.2362444025,-67.7609295476,17.2723650513,65.4139698944,18.2490532281,-8.301197464760001,19.3038881392,0.3223729536,0.0805832377341,5965505333.0,578538077.426,2816.33789062,60.993499755900004,2.00921916962,0.00551429903135,11,0.479999989271,182,151,0,72.2870726637,30152147217.0,0.249968977962,91552.0,4991.56689453,0.055098615586800015,0.00364727736451,The Unforgiven II I,rock,rock
Metallica,864.1567660789999,116.31029555799999,149.641009215,44.893587914899996,-44.209111206,20.2150185966,25.8605309,30.806573928600002,12.650769536199999,28.5421276213,0.469041191334,0.355787131438,1475696453.0,228647858.024,3489.82592773,35.2832832336,2.00417637825,0.024490531534000003,3,0.479999989271,198,141,5,77.03821677970001,9104186920.0,0.7585413349869999,121351.92968800002,1306.97180176,0.0596443451941,0.0047637722455,886.903740018,99.367431969,143.181437903,35.0121996647,-41.4529626837,35.342558313699996,60.6181534135,14.5646365945,5.41499158969,22.784622635300003,0.271763896266,0.258097678589,1993586776.0,182918543.071,3006.74023438,218.34715271,1.94199609756,0.034492183476699995,7,0.360000014305,196,195,10,75.0762319923,12273735778.0,0.94971290203,97630.6015625,8614.53613281,0.0575769208372,0.00923186168075,966.510009081,29.076931488899998,151.296148203,22.943112930999998,-51.5741109672,16.706345745,52.4184619646,15.4944455721,-15.5014123372,16.636071370499998,0.15042993208,0.146490842306,2209284872.0,488745041.40300006,3306.03540039,116.179420471,1.97479248047,0.00596120813861,3,0.6399999856949999,199,110,5,65.0876100814,13643870755.0,0.973814454879,110807.796875,4133.83154297,0.07305003702639999,0.00161537993699,The Unforgivenll,rock,rock
Metallica,733.7513971589999,98.16737524700001,163.979798843,30.9724645615,-42.6851903705,43.581282475500004,33.9778239543,21.1626755238,43.5042949195,25.007668120599998,0.144120552456,0.0986421991112,249702842.0,135866056.947,2520.6171875,543.337219238,2.02463102341,0.040176872164,11,0.5600000023839999,117,106,11,73.17507964100001,1034702136.0,0.68444227718,65255.33203119999,19918.6738281,0.057246863842,0.00386194628663,896.1287816739999,100.030493652,101.697132435,21.31186421,-57.336775463,15.334821953099999,56.0470908719,14.5467577056,-21.545549094899997,14.495759736300002,0.223261891741,0.207735955471,453499803.0,215189167.741,4667.05126953,96.9016189575,2.00671839714,0.0114892767742,11,0.519999980927,196,187,0,61.175079641,2426238171.0,0.930458636941,140287.0625,2621.69677734,0.144706770778,0.00268669286743,965.3625337310001,30.9640230973,128.663066422,22.6548885658,-63.9693304492,10.0920180637,65.19482905470001,11.4078365175,-16.1725248443,15.855737321600001,0.241567874997,0.234957018344,766471045.0,511020733.48,4047.0546875,172.76873779299999,2.00354838371,0.014340291731100003,4,0.479999989271,197,164,4,74.10785527979999,6733642172.0,0.972633543874,125743.203125,5076.93066406,0.0999251231551,0.0110550411046,Wherever IMay Roam,rock,rock
Extreme,650.22336422,72.7725515298,150.43436718,24.8778473088,21.4081019463,22.543337677600004,45.829276513900005,18.565070087,14.3371766026,15.5919974269,0.283422230885,0.217683895841,103872205.0,154714033.768,3455.9921875,122.878578186,1.98464274406,0.0115763936192,5,0.319999992847,172,137,5,70.1050127879,719996823.0,0.768055121016,131065.203125,2859.19287109,0.0177660863847,0.00115286221262,786.7215803839999,83.1367252771,130.483152134,24.8901707868,-7.629693254199999,28.0880499328,46.409633259399996,18.6000695161,-16.5699937049,19.5654476997,0.365137011172,0.09287821045499997,202877037.0,247589073.98400003,3544.35009766,262.523284912,2.01216602325,0.0168128274381,2,0.479999989271,195,171,3,63.1039096009,1611397796.0,0.254365368651,117993.734375,8404.40332031,0.0581481494009,0.00838570483029,768.158060133,76.7231503484,143.441233447,21.137801759000002,-7.819533923180001,25.6441772336,51.4968367958,16.3153702545,-15.896031877999999,18.450824719,0.209508124754,0.138050315646,241409671.0,136669506.222,3534.09375,92.71669006350001,2.05404567719,0.00674930727109,6,0.5600000023839999,172,171,5,57.769564048999996,1574790973.0,0.6589258331050001,118852.0,4160.36376953,0.04789196327330001,0.006532671861350001,More Than Words,rock,rock
Wham,809.2529657660001,105.78023100700001,128.184507248,36.3777308941,-31.078533674000006,24.138457808000002,42.9910931763,20.7285934885,-14.9676514778,18.091535160899998,0.375745227438,0.244631963364,378878303.0,512592734.527,3792.26464844,160.447540283,2.01072525978,0.00787535961717,8,0.439999997616,176,154,3,63.755234332700006,2043639991.0,0.651058072067,138773.265625,5445.95458984,0.0751660391688,0.00261348253116,754.435078377,161.916006062,128.684409258,43.933376434799996,-33.4547460465,31.064635519899998,31.2771111683,15.3048503738,-10.6851208096,19.9038557957,0.296835736149,0.172510892117,205248858.0,179219600.439,3306.30200195,78.45961761470001,2.01007056236,0.0124370567501,8,0.519999980927,190,176,11,63.8614453437,1526011489.0,0.581166184216,106381.398438,3183.2109375,0.0678893402219,0.00657323747873,859.8597088810001,42.6325510935,162.476193226,24.821751677600002,-40.3355891921,17.4004436153,37.8702280465,16.771860856900002,-15.7906250177,13.728087815899999,0.391028040994,0.263084304591,398489958.0,418935514.728,3196.85302734,248.899856567,2.01225185394,0.00801048800349,8,0.40000000596,176,154,3,61.901578144300004,3137331256.0,0.672801633158,116047.0,14631.4726562,0.0606535635889,0.0022700475528800003,Wake Me Up Before You Go Go,pop,pop
Guns NRoses,862.6323733610001,66.5139408302,176.369910772,19.5932946656,-58.9508857154,18.2103024858,36.6251806378,31.630123321,-5.04607699968,22.683688857699998,0.399316941194,0.16983462276,447977323.0,257347611.585,2902.54321289,189.919342041,2.03695583344,0.0134945670143,5,0.360000014305,126,123,10,71.17843550180001,3306115524.0,0.425312841104,93331.734375,9018.97265625,0.0652794167399,0.0024596257135300003,901.897463996,45.860416418199996,154.968231146,23.4308933205,-77.2326615251,21.865272985,46.489982160699995,20.3881709076,-33.13103879,18.3399541818,0.291642311913,0.146741915352,565453318.0,934220932.855,3153.62988281,40.985168457,2.00097250938,0.00611602561548,5,0.5600000023839999,165,124,5,27.4868205764,4546722801.0,0.503157152984,102786.070312,1938.11608887,0.0842943787575,0.00160421105102,919.216528088,35.2152712129,180.18927886400002,16.4586641449,-68.32523249810001,18.3961845059,49.2904129183,14.6007233693,-16.7576269461,15.8190462016,0.14655367696,0.118519945117,680218462.0,336041333.911,2820.73510742,57.1224212646,2.01990556717,0.0114357983693,2,0.439999997616,124,99,3,56.841895335,6420697086.0,0.808713555165,90125.0703125,4566.37304688,0.0652926191688,0.00251412321813,Knocking On Heavens Door,rock,rock
